id,subject,key,datetime,ip,Temperature,Pressure,Humidity,VoC,CO2,Altitude
334070,SPXEGN1TGSB2IKT9 | 1734222586,SPXEGN1TGSB2IKT9,2024-12-15 09:29:46,210.99.114.165,25.58,1015.36,14.35,577.34,48114.96,-17.72
334016,SPXEGN1TGSB2IKT9 | 1734221972,SPXEGN1TGSB2IKT9,2024-12-15 09:19:32,210.99.114.165,25.59,1015.32,14.37,579.85,48556.0,-17.22
333958,SPXEGN1TGSB2IKT9 | 1734221359,SPXEGN1TGSB2IKT9,2024-12-15 09:09:19,210.99.114.165,25.58,1015.38,14.39,579.85,48556.0,-17.72
333908,SPXEGN1TGSB2IKT9 | 1734220790,SPXEGN1TGSB2IKT9,2024-12-15 08:59:50,210.99.114.165,25.61,1015.35,14.39,578.35,48290.79,-17.47
333851,SPXEGN1TGSB2IKT9 | 1734220174,SPXEGN1TGSB2IKT9,2024-12-15 08:49:34,210.99.114.165,25.59,1015.38,14.39,578.85,48378.99,-17.72
333800,SPXEGN1TGSB2IKT9 | 1734219596,SPXEGN1TGSB2IKT9,2024-12-15 08:39:56,210.99.114.165,25.58,1015.56,14.39,580.36,48644.98,-19.21
333744,SPXEGN1TGSB2IKT9 | 1734218978,SPXEGN1TGSB2IKT9,2024-12-15 08:29:38,210.99.114.165,25.58,1015.61,14.36,579.35,48467.45,-19.55
333689,SPXEGN1TGSB2IKT9 | 1734218360,SPXEGN1TGSB2IKT9,2024-12-15 08:19:20,210.99.114.165,25.62,1015.65,14.36,578.85,48378.99,-19.96
333637,SPXEGN1TGSB2IKT9 | 1734217790,SPXEGN1TGSB2IKT9,2024-12-15 08:09:50,210.99.114.165,25.62,1015.55,14.34,578.85,48378.99,-19.21
333581,SPXEGN1TGSB2IKT9 | 1734217170,SPXEGN1TGSB2IKT9,2024-12-15 07:59:30,210.99.114.165,25.63,1015.41,14.32,578.85,48378.99,-18.05
333526,SPXEGN1TGSB2IKT9 | 1734216555,SPXEGN1TGSB2IKT9,2024-12-15 07:49:15,210.99.114.165,25.63,1015.38,14.31,578.35,48290.79,-17.72
333473,SPXEGN1TGSB2IKT9 | 1734215983,SPXEGN1TGSB2IKT9,2024-12-15 07:39:43,210.99.114.165,25.64,1015.44,14.29,575.35,47766.39,-18.22
333417,SPXEGN1TGSB2IKT9 | 1734215366,SPXEGN1TGSB2IKT9,2024-12-15 07:29:26,210.99.114.165,25.66,1015.29,14.27,575.85,47853.23,-16.97
333367,SPXEGN1TGSB2IKT9 | 1734214798,SPXEGN1TGSB2IKT9,2024-12-15 07:19:58,210.99.114.165,25.64,1015.36,14.27,571.9,47165.02,-17.39
333311,SPXEGN1TGSB2IKT9 | 1734214180,SPXEGN1TGSB2IKT9,2024-12-15 07:09:40,210.99.114.165,25.68,1015.19,14.24,568.48,46574.54,-16.14
333259,SPXEGN1TGSB2IKT9 | 1734213594,SPXEGN1TGSB2IKT9,2024-12-15 06:59:54,210.99.114.165,25.7,1015.11,14.23,560.84,45264.66,-15.56
333207,SPXEGN1TGSB2IKT9 | 1734212990,SPXEGN1TGSB2IKT9,2024-12-15 06:49:50,210.99.114.165,25.71,1015.07,14.21,560.84,45264.66,-15.14
333159,SPXEGN1TGSB2IKT9 | 1734212396,SPXEGN1TGSB2IKT9,2024-12-15 06:39:56,210.99.114.165,25.71,1014.99,14.18,565.11,45994.67,-14.64
333107,SPXEGN1TGSB2IKT9 | 1734211774,SPXEGN1TGSB2IKT9,2024-12-15 06:29:34,210.99.114.165,25.71,1014.85,14.13,570.43,46910.58,-13.23
333058,SPXEGN1TGSB2IKT9 | 1734211167,SPXEGN1TGSB2IKT9,2024-12-15 06:19:27,210.99.114.165,25.7,1014.88,14.1,573.37,47421.35,-13.56
333007,SPXEGN1TGSB2IKT9 | 1734210575,SPXEGN1TGSB2IKT9,2024-12-15 06:09:35,210.99.114.165,25.73,1014.97,14.05,567.03,46324.64,-14.39
332954,SPXEGN1TGSB2IKT9 | 1734209957,SPXEGN1TGSB2IKT9,2024-12-15 05:59:17,210.99.114.165,25.79,1014.97,13.99,560.84,45264.66,-14.23
332907,SPXEGN1TGSB2IKT9 | 1734209392,SPXEGN1TGSB2IKT9,2024-12-15 05:49:52,210.99.114.165,25.8,1014.95,13.98,558.49,44866.22,-14.23
332857,SPXEGN1TGSB2IKT9 | 1734208777,SPXEGN1TGSB2IKT9,2024-12-15 05:39:37,210.99.114.165,25.81,1014.91,13.93,561.78,45425.45,-13.89
332807,SPXEGN1TGSB2IKT9 | 1734208154,SPXEGN1TGSB2IKT9,2024-12-15 05:29:14,210.99.114.165,25.85,1014.93,13.88,558.95,44945.45,-13.98
332757,SPXEGN1TGSB2IKT9 | 1734207565,SPXEGN1TGSB2IKT9,2024-12-15 05:19:25,210.99.114.165,25.85,1014.97,13.84,561.31,45344.92,-14.39
332712,SPXEGN1TGSB2IKT9 | 1734206986,SPXEGN1TGSB2IKT9,2024-12-15 05:09:46,210.99.114.165,25.89,1014.87,13.81,560.84,45264.66,-13.4
332667,SPXEGN1TGSB2IKT9 | 1734206371,SPXEGN1TGSB2IKT9,2024-12-15 04:59:31,210.99.114.165,25.88,1015.04,13.77,556.16,44472.93,-14.73
332621,SPXEGN1TGSB2IKT9 | 1734205777,SPXEGN1TGSB2IKT9,2024-12-15 04:49:37,210.99.114.165,25.92,1015.09,13.71,554.77,44239.37,-15.31
332576,SPXEGN1TGSB2IKT9 | 1734205155,SPXEGN1TGSB2IKT9,2024-12-15 04:39:15,210.99.114.165,25.93,1015.01,13.68,554.31,44161.94,-14.64
332538,SPXEGN1TGSB2IKT9 | 1734204550,SPXEGN1TGSB2IKT9,2024-12-15 04:29:10,210.99.114.165,25.94,1015.17,13.63,561.78,45425.45,-16.06
332497,SPXEGN1TGSB2IKT9 | 1734203984,SPXEGN1TGSB2IKT9,2024-12-15 04:19:44,210.99.114.165,25.94,1015.18,13.62,568.0,46490.93,-16.14
332451,SPXEGN1TGSB2IKT9 | 1734203353,SPXEGN1TGSB2IKT9,2024-12-15 04:09:13,210.99.114.165,25.95,1015.34,13.57,571.9,47165.02,-17.22
332406,SPXEGN1TGSB2IKT9 | 1734202774,SPXEGN1TGSB2IKT9,2024-12-15 03:59:34,210.99.114.165,25.95,1015.49,13.53,573.87,47507.19,-18.63
332361,SPXEGN1TGSB2IKT9 | 1734202185,SPXEGN1TGSB2IKT9,2024-12-15 03:49:45,210.99.114.165,25.95,1015.62,13.48,578.85,48378.99,-19.8
332310,SPXEGN1TGSB2IKT9 | 1734201567,SPXEGN1TGSB2IKT9,2024-12-15 03:39:27,210.99.114.165,26.04,1015.67,13.44,581.37,48823.54,-20.3
332261,SPXEGN1TGSB2IKT9 | 1734200987,SPXEGN1TGSB2IKT9,2024-12-15 03:29:47,210.99.114.165,26.05,1015.7,13.45,581.88,48913.11,-20.46
332215,SPXEGN1TGSB2IKT9 | 1734200393,SPXEGN1TGSB2IKT9,2024-12-15 03:19:53,210.99.114.165,25.91,1015.79,13.45,589.6,50286.98,-20.88
332162,SPXEGN1TGSB2IKT9 | 1734199752,SPXEGN1TGSB2IKT9,2024-12-15 03:09:12,210.99.114.165,25.86,1016.01,13.44,594.33,51138.23,-22.87
332118,SPXEGN1TGSB2IKT9 | 1734199181,SPXEGN1TGSB2IKT9,2024-12-15 02:59:41,210.99.114.165,25.84,1016.06,13.42,607.32,53513.77,-23.37
332063,SPXEGN1TGSB2IKT9 | 1734198574,SPXEGN1TGSB2IKT9,2024-12-15 02:49:34,210.99.114.165,25.85,1016.12,13.39,606.76,53411.54,-23.7
332007,SPXEGN1TGSB2IKT9 | 1734197960,SPXEGN1TGSB2IKT9,2024-12-15 02:39:20,210.99.114.165,25.87,1016.15,13.38,607.87,53616.1,-24.2
331955,SPXEGN1TGSB2IKT9 | 1734197391,SPXEGN1TGSB2IKT9,2024-12-15 02:29:51,210.99.114.165,25.87,1016.33,13.38,602.92,52704.4,-25.53
331899,SPXEGN1TGSB2IKT9 | 1734196781,SPXEGN1TGSB2IKT9,2024-12-15 02:19:41,210.99.114.165,25.86,1016.32,13.4,605.66,53208.12,-25.36
331842,SPXEGN1TGSB2IKT9 | 1734196165,SPXEGN1TGSB2IKT9,2024-12-15 02:09:25,210.99.114.165,25.86,1016.28,13.4,610.09,54028.8,-25.2
331791,SPXEGN1TGSB2IKT9 | 1734195595,SPXEGN1TGSB2IKT9,2024-12-15 01:59:55,210.99.114.165,25.88,1016.31,13.44,612.34,54446.08,-25.45
331735,SPXEGN1TGSB2IKT9 | 1734194984,SPXEGN1TGSB2IKT9,2024-12-15 01:49:44,210.99.114.165,25.88,1016.36,13.47,614.03,54762.03,-25.94
331679,SPXEGN1TGSB2IKT9 | 1734194373,SPXEGN1TGSB2IKT9,2024-12-15 01:39:33,210.99.114.165,25.87,1016.43,13.23,622.04,56272.78,-26.36
331624,SPXEGN1TGSB2IKT9 | 1734193762,SPXEGN1TGSB2IKT9,2024-12-15 01:29:22,210.99.114.165,25.88,1016.63,13.11,622.04,56272.78,-28.02
331573,SPXEGN1TGSB2IKT9 | 1734193194,SPXEGN1TGSB2IKT9,2024-12-15 01:19:54,210.99.114.165,25.89,1016.67,13.05,622.63,56383.04,-28.44
331516,SPXEGN1TGSB2IKT9 | 1734192584,SPXEGN1TGSB2IKT9,2024-12-15 01:09:44,210.99.114.165,25.88,1016.83,13.03,626.72,57163.47,-29.76
331460,SPXEGN1TGSB2IKT9 | 1734191974,SPXEGN1TGSB2IKT9,2024-12-15 00:59:34,210.99.114.165,25.89,1016.67,13.0,623.21,56493.61,-28.35
331404,SPXEGN1TGSB2IKT9 | 1734191361,SPXEGN1TGSB2IKT9,2024-12-15 00:49:21,210.99.114.165,25.89,1016.94,12.98,628.49,57502.76,-30.59
331352,SPXEGN1TGSB2IKT9 | 1734190792,SPXEGN1TGSB2IKT9,2024-12-15 00:39:52,210.99.114.165,25.89,1017.21,12.95,627.31,57276.33,-32.92
331297,SPXEGN1TGSB2IKT9 | 1734190176,SPXEGN1TGSB2IKT9,2024-12-15 00:29:36,210.99.114.165,25.89,1017.36,12.9,626.72,57163.47,-34.16
331242,SPXEGN1TGSB2IKT9 | 1734189562,SPXEGN1TGSB2IKT9,2024-12-15 00:19:22,210.99.114.165,25.9,1017.45,12.87,630.87,57959.88,-34.99
331190,SPXEGN1TGSB2IKT9 | 1734188993,SPXEGN1TGSB2IKT9,2024-12-15 00:09:53,210.99.114.165,25.9,1017.54,12.83,636.29,59007.72,-35.66
331134,SPXEGN1TGSB2IKT9 | 1734188381,SPXEGN1TGSB2IKT9,2024-12-14 23:59:41,210.99.114.165,25.9,1017.37,12.79,632.67,58306.18,-34.25
331078,SPXEGN1TGSB2IKT9 | 1734187771,SPXEGN1TGSB2IKT9,2024-12-14 23:49:31,210.99.114.165,25.9,1017.56,12.76,636.29,59007.72,-35.91
331023,SPXEGN1TGSB2IKT9 | 1734187157,SPXEGN1TGSB2IKT9,2024-12-14 23:39:17,210.99.114.165,25.89,1017.56,12.71,636.29,59007.72,-35.91
330971,SPXEGN1TGSB2IKT9 | 1734186590,SPXEGN1TGSB2IKT9,2024-12-14 23:29:50,210.99.114.165,25.91,1017.64,12.68,636.29,59007.72,-36.57
330915,SPXEGN1TGSB2IKT9 | 1734185977,SPXEGN1TGSB2IKT9,2024-12-14 23:19:37,210.99.114.165,25.93,1017.67,12.65,636.29,59007.72,-36.9
330860,SPXEGN1TGSB2IKT9 | 1734185360,SPXEGN1TGSB2IKT9,2024-12-14 23:09:20,210.99.114.165,25.93,1017.68,12.62,635.68,58889.85,-36.82
330807,SPXEGN1TGSB2IKT9 | 1734184788,SPXEGN1TGSB2IKT9,2024-12-14 22:59:48,210.99.114.165,25.92,1017.69,12.58,641.8,60083.22,-36.9
330751,SPXEGN1TGSB2IKT9 | 1734184173,SPXEGN1TGSB2IKT9,2024-12-14 22:49:33,210.99.114.165,25.97,1017.85,12.54,641.8,60083.22,-38.31
330695,SPXEGN1TGSB2IKT9 | 1734183560,SPXEGN1TGSB2IKT9,2024-12-14 22:39:20,210.99.114.165,25.99,1017.77,12.52,639.96,59721.68,-37.73
330643,SPXEGN1TGSB2IKT9 | 1734182989,SPXEGN1TGSB2IKT9,2024-12-14 22:29:49,210.99.114.165,25.98,1017.83,12.54,638.73,59482.29,-38.23
330586,SPXEGN1TGSB2IKT9 | 1734182369,SPXEGN1TGSB2IKT9,2024-12-14 22:19:29,210.99.114.165,25.95,1017.81,12.52,638.73,59482.29,-37.9
330537,SPXEGN1TGSB2IKT9 | 1734181799,SPXEGN1TGSB2IKT9,2024-12-14 22:09:59,210.99.114.165,25.96,1017.78,12.49,641.8,60083.22,-37.65
330481,SPXEGN1TGSB2IKT9 | 1734181177,SPXEGN1TGSB2IKT9,2024-12-14 21:59:37,210.99.114.165,25.97,1017.98,12.49,643.66,60448.22,-39.31
330426,SPXEGN1TGSB2IKT9 | 1734180558,SPXEGN1TGSB2IKT9,2024-12-14 21:49:18,210.99.114.165,25.98,1018.02,12.46,645.53,60816.31,-39.72
330374,SPXEGN1TGSB2IKT9 | 1734179985,SPXEGN1TGSB2IKT9,2024-12-14 21:39:45,210.99.114.165,25.98,1018.16,12.45,642.42,60204.64,-40.8
330319,SPXEGN1TGSB2IKT9 | 1734179371,SPXEGN1TGSB2IKT9,2024-12-14 21:29:31,210.99.114.165,26.0,1018.16,12.4,644.28,60570.6,-40.88
330263,SPXEGN1TGSB2IKT9 | 1734178760,SPXEGN1TGSB2IKT9,2024-12-14 21:19:20,210.99.114.165,26.02,1018.32,12.38,649.93,61688.08,-42.21
330209,SPXEGN1TGSB2IKT9 | 1734178159,SPXEGN1TGSB2IKT9,2024-12-14 21:09:19,210.99.114.165,26.02,1018.39,12.37,644.91,60693.29,-42.71
330157,SPXEGN1TGSB2IKT9 | 1734177559,SPXEGN1TGSB2IKT9,2024-12-14 20:59:19,210.99.114.165,26.01,1018.47,12.34,646.78,61063.5,-43.45
330104,SPXEGN1TGSB2IKT9 | 1734176992,SPXEGN1TGSB2IKT9,2024-12-14 20:49:52,210.99.114.165,26.01,1018.57,12.32,639.34,59601.73,-44.2
330048,SPXEGN1TGSB2IKT9 | 1734176375,SPXEGN1TGSB2IKT9,2024-12-14 20:39:35,210.99.114.165,26.01,1018.61,12.31,646.16,60939.84,-44.53
329996,SPXEGN1TGSB2IKT9 | 1734175796,SPXEGN1TGSB2IKT9,2024-12-14 20:29:56,210.99.114.165,26.01,1018.5,12.26,644.28,60570.6,-43.78
329941,SPXEGN1TGSB2IKT9 | 1734175181,SPXEGN1TGSB2IKT9,2024-12-14 20:19:41,210.99.114.165,26.03,1018.45,12.24,652.48,62194.51,-43.29
329885,SPXEGN1TGSB2IKT9 | 1734174566,SPXEGN1TGSB2IKT9,2024-12-14 20:09:26,210.99.114.165,26.04,1018.37,12.23,648.04,61312.2,-42.62
329834,SPXEGN1TGSB2IKT9 | 1734173997,SPXEGN1TGSB2IKT9,2024-12-14 19:59:57,210.99.114.165,26.07,1018.45,12.21,653.12,62322.05,-43.2
329778,SPXEGN1TGSB2IKT9 | 1734173382,SPXEGN1TGSB2IKT9,2024-12-14 19:49:42,210.99.114.165,26.11,1018.5,12.12,649.3,61562.39,-43.78
329722,SPXEGN1TGSB2IKT9 | 1734172759,SPXEGN1TGSB2IKT9,2024-12-14 19:39:19,210.99.114.165,26.09,1018.48,12.11,654.4,62578.3,-43.45
329670,SPXEGN1TGSB2IKT9 | 1734172187,SPXEGN1TGSB2IKT9,2024-12-14 19:29:47,210.99.114.165,26.09,1018.5,12.09,653.76,62449.91,-43.78
329614,SPXEGN1TGSB2IKT9 | 1734171575,SPXEGN1TGSB2IKT9,2024-12-14 19:19:35,210.99.114.165,26.13,1018.53,12.05,653.76,62449.91,-44.03
329559,SPXEGN1TGSB2IKT9 | 1734170966,SPXEGN1TGSB2IKT9,2024-12-14 19:09:26,210.99.114.165,26.14,1018.56,12.02,654.4,62578.3,-44.2
329507,SPXEGN1TGSB2IKT9 | 1734170394,SPXEGN1TGSB2IKT9,2024-12-14 18:59:54,210.99.114.165,26.16,1018.56,12.0,658.92,63487.23,-44.28
329452,SPXEGN1TGSB2IKT9 | 1734169785,SPXEGN1TGSB2IKT9,2024-12-14 18:49:45,210.99.114.165,26.2,1018.59,11.96,656.33,62965.48,-44.53
329396,SPXEGN1TGSB2IKT9 | 1734169173,SPXEGN1TGSB2IKT9,2024-12-14 18:39:33,210.99.114.165,26.29,1018.68,11.9,656.33,62965.48,-45.11
329340,SPXEGN1TGSB2IKT9 | 1734168560,SPXEGN1TGSB2IKT9,2024-12-14 18:29:20,210.99.114.165,26.31,1018.67,11.92,655.04,62707.03,-45.03
329288,SPXEGN1TGSB2IKT9 | 1734167989,SPXEGN1TGSB2IKT9,2024-12-14 18:19:49,210.99.114.165,26.16,1018.77,11.94,659.58,63618.71,-45.94
329234,SPXEGN1TGSB2IKT9 | 1734167378,SPXEGN1TGSB2IKT9,2024-12-14 18:09:38,210.99.114.165,26.18,1018.71,11.9,657.63,63225.68,-45.44
329178,SPXEGN1TGSB2IKT9 | 1734166769,SPXEGN1TGSB2IKT9,2024-12-14 17:59:29,210.99.114.165,26.18,1018.64,11.89,665.5,64819.79,-44.94
329122,SPXEGN1TGSB2IKT9 | 1734166156,SPXEGN1TGSB2IKT9,2024-12-14 17:49:16,210.99.114.165,26.18,1018.55,11.89,658.28,63356.28,-44.37
329070,SPXEGN1TGSB2IKT9 | 1734165583,SPXEGN1TGSB2IKT9,2024-12-14 17:39:43,210.99.114.165,26.18,1018.45,11.86,664.84,64684.62,-43.37
329014,SPXEGN1TGSB2IKT9 | 1734164964,SPXEGN1TGSB2IKT9,2024-12-14 17:29:24,210.99.114.165,26.16,1018.29,11.83,664.84,64684.62,-41.96
328962,SPXEGN1TGSB2IKT9 | 1734164398,SPXEGN1TGSB2IKT9,2024-12-14 17:19:58,210.99.114.165,26.17,1018.19,11.81,664.84,64684.62,-41.21
328907,SPXEGN1TGSB2IKT9 | 1734163786,SPXEGN1TGSB2IKT9,2024-12-14 17:09:46,210.99.114.165,26.16,1018.18,11.78,662.86,64282.02,-40.96
328851,SPXEGN1TGSB2IKT9 | 1734163175,SPXEGN1TGSB2IKT9,2024-12-14 16:59:35,210.99.114.165,26.17,1018.17,11.77,664.84,64684.62,-40.88
328797,SPXEGN1TGSB2IKT9 | 1734162559,SPXEGN1TGSB2IKT9,2024-12-14 16:49:19,210.99.114.165,26.18,1018.12,11.77,663.52,64415.73,-40.47
328745,SPXEGN1TGSB2IKT9 | 1734161989,SPXEGN1TGSB2IKT9,2024-12-14 16:39:49,210.99.114.165,26.17,1018.15,11.74,666.17,64955.09,-40.88
328689,SPXEGN1TGSB2IKT9 | 1734161378,SPXEGN1TGSB2IKT9,2024-12-14 16:29:38,210.99.114.165,26.17,1018.25,11.74,668.17,65364.11,-41.46
328633,SPXEGN1TGSB2IKT9 | 1734160768,SPXEGN1TGSB2IKT9,2024-12-14 16:19:28,210.99.114.165,26.18,1018.24,11.71,663.52,64415.73,-41.55
328581,SPXEGN1TGSB2IKT9 | 1734160197,SPXEGN1TGSB2IKT9,2024-12-14 16:09:57,210.99.114.165,26.16,1018.29,11.68,666.83,65091.16,-41.96
328526,SPXEGN1TGSB2IKT9 | 1734159585,SPXEGN1TGSB2IKT9,2024-12-14 15:59:45,210.99.114.165,26.2,1018.31,11.66,670.86,65915.24,-42.13
328471,SPXEGN1TGSB2IKT9 | 1734158979,SPXEGN1TGSB2IKT9,2024-12-14 15:49:39,210.99.114.165,26.22,1018.41,11.66,674.93,66754.68,-42.79
328416,SPXEGN1TGSB2IKT9 | 1734158369,SPXEGN1TGSB2IKT9,2024-12-14 15:39:29,210.99.114.165,26.18,1018.41,11.68,669.51,65638.88,-42.96
328362,SPXEGN1TGSB2IKT9 | 1734157798,SPXEGN1TGSB2IKT9,2024-12-14 15:29:58,210.99.114.165,26.19,1018.52,11.66,667.5,65227.35,-43.7
328306,SPXEGN1TGSB2IKT9 | 1734157185,SPXEGN1TGSB2IKT9,2024-12-14 15:19:45,210.99.114.165,26.21,1018.57,11.68,673.57,66473.02,-44.2
328250,SPXEGN1TGSB2IKT9 | 1734156569,SPXEGN1TGSB2IKT9,2024-12-14 15:09:29,210.99.114.165,26.19,1018.57,11.67,679.06,67609.84,-44.2
328198,SPXEGN1TGSB2IKT9 | 1734155998,SPXEGN1TGSB2IKT9,2024-12-14 14:59:58,210.99.114.165,26.21,1018.57,11.65,670.86,65915.24,-44.28
328145,SPXEGN1TGSB2IKT9 | 1734155391,SPXEGN1TGSB2IKT9,2024-12-14 14:49:51,210.99.114.165,26.13,1018.5,11.67,675.62,66896.13,-43.7
328089,SPXEGN1TGSB2IKT9 | 1734154778,SPXEGN1TGSB2IKT9,2024-12-14 14:39:38,210.99.114.165,26.15,1018.46,11.65,676.99,67180.13,-43.45
328034,SPXEGN1TGSB2IKT9 | 1734154169,SPXEGN1TGSB2IKT9,2024-12-14 14:29:29,210.99.114.165,26.14,1018.55,11.64,676.99,67180.13,-43.87
327982,SPXEGN1TGSB2IKT9 | 1734153594,SPXEGN1TGSB2IKT9,2024-12-14 14:19:54,210.99.114.165,26.15,1018.69,11.64,675.62,66896.13,-45.28
327926,SPXEGN1TGSB2IKT9 | 1734152978,SPXEGN1TGSB2IKT9,2024-12-14 14:09:38,210.99.114.165,26.13,1018.82,11.6,674.93,66754.68,-46.27
327873,SPXEGN1TGSB2IKT9 | 1734152397,SPXEGN1TGSB2IKT9,2024-12-14 13:59:57,210.99.114.165,26.12,1018.93,11.57,680.44,67898.27,-47.27
327817,SPXEGN1TGSB2IKT9 | 1734151784,SPXEGN1TGSB2IKT9,2024-12-14 13:49:44,210.99.114.165,26.14,1019.15,11.54,685.34,68922.81,-49.09
327760,SPXEGN1TGSB2IKT9 | 1734151169,SPXEGN1TGSB2IKT9,2024-12-14 13:39:29,210.99.114.165,26.12,1019.34,11.51,683.93,68627.8,-50.41
327708,SPXEGN1TGSB2IKT9 | 1734150592,SPXEGN1TGSB2IKT9,2024-12-14 13:29:52,210.99.114.165,26.09,1019.47,11.48,682.53,68334.68,-51.66
327652,SPXEGN1TGSB2IKT9 | 1734149971,SPXEGN1TGSB2IKT9,2024-12-14 13:19:31,210.99.114.165,26.07,1019.72,11.46,690.3,69969.88,-53.65
327600,SPXEGN1TGSB2IKT9 | 1734149397,SPXEGN1TGSB2IKT9,2024-12-14 13:09:57,210.99.114.165,26.08,1019.79,11.43,689.59,69818.84,-54.23
327544,SPXEGN1TGSB2IKT9 | 1734148781,SPXEGN1TGSB2IKT9,2024-12-14 12:59:41,210.99.114.165,26.08,1019.95,11.43,691.73,70273.28,-55.55
327488,SPXEGN1TGSB2IKT9 | 1734148165,SPXEGN1TGSB2IKT9,2024-12-14 12:49:25,210.99.114.165,26.06,1020.08,11.38,693.17,70578.62,-56.54
327437,SPXEGN1TGSB2IKT9 | 1734147593,SPXEGN1TGSB2IKT9,2024-12-14 12:39:53,210.99.114.165,26.07,1020.29,11.38,691.73,70273.28,-58.45
327382,SPXEGN1TGSB2IKT9 | 1734146984,SPXEGN1TGSB2IKT9,2024-12-14 12:29:44,210.99.114.165,26.05,1020.49,11.39,691.73,70273.28,-60.1
327326,SPXEGN1TGSB2IKT9 | 1734146369,SPXEGN1TGSB2IKT9,2024-12-14 12:19:29,210.99.114.165,26.04,1020.76,11.36,690.3,69969.88,-62.26
327270,SPXEGN1TGSB2IKT9 | 1734145754,SPXEGN1TGSB2IKT9,2024-12-14 12:09:14,210.99.114.165,26.05,1020.88,11.38,691.73,70273.28,-63.25
327222,SPXEGN1TGSB2IKT9 | 1734145194,SPXEGN1TGSB2IKT9,2024-12-14 11:59:54,210.99.114.165,26.04,1021.0,11.37,690.3,69969.88,-64.33
327166,SPXEGN1TGSB2IKT9 | 1734144583,SPXEGN1TGSB2IKT9,2024-12-14 11:49:43,210.99.114.165,26.06,1021.18,11.42,691.02,70121.28,-65.81
327110,SPXEGN1TGSB2IKT9 | 1734143967,SPXEGN1TGSB2IKT9,2024-12-14 11:39:27,210.99.114.165,26.06,1021.45,11.39,689.59,69818.84,-67.88
327059,SPXEGN1TGSB2IKT9 | 1734143393,SPXEGN1TGSB2IKT9,2024-12-14 11:29:53,210.99.114.165,26.03,1021.8,11.43,688.88,69668.39,-70.78
327003,SPXEGN1TGSB2IKT9 | 1734142772,SPXEGN1TGSB2IKT9,2024-12-14 11:19:32,210.99.114.165,26.01,1021.85,11.44,693.9,70732.18,-71.36
326987,SPXEGN1TGSB2IKT9 | 1734142595,SPXEGN1TGSB2IKT9,2024-12-14 11:16:35,210.99.114.165,26.01,1021.88,11.43,691.73,70273.28,-71.6
326947,SPXEGN1TGSB2IKT9 | 1734142156,SPXEGN1TGSB2IKT9,2024-12-14 11:09:16,210.99.114.165,25.99,1021.99,11.43,691.02,70121.28,-72.6
326935,SPXEGN1TGSB2IKT9 | 1734142023,SPXEGN1TGSB2IKT9,2024-12-14 11:07:03,210.99.114.165,26.0,1021.98,11.42,688.17,69518.32,-72.68
326895,SPXEGN1TGSB2IKT9 | 1734141584,SPXEGN1TGSB2IKT9,2024-12-14 10:59:44,210.99.114.165,26.0,1021.98,11.43,684.63,68775.01,-72.43
326880,SPXEGN1TGSB2IKT9 | 1734141405,SPXEGN1TGSB2IKT9,2024-12-14 10:56:45,210.99.114.165,26.0,1022.02,11.44,689.59,69818.84,-72.84
326840,SPXEGN1TGSB2IKT9 | 1734140963,SPXEGN1TGSB2IKT9,2024-12-14 10:49:23,210.99.114.165,26.0,1022.18,11.43,689.59,69818.84,-74.17
326828,SPXEGN1TGSB2IKT9 | 1734140828,SPXEGN1TGSB2IKT9,2024-12-14 10:47:08,210.99.114.165,25.99,1022.17,11.44,691.02,70121.28,-74.08
326787,SPXEGN1TGSB2IKT9 | 1734140389,SPXEGN1TGSB2IKT9,2024-12-14 10:39:49,210.99.114.165,26.0,1022.22,11.44,691.02,70121.28,-74.42
326770,SPXEGN1TGSB2IKT9 | 1734140213,SPXEGN1TGSB2IKT9,2024-12-14 10:36:53,210.99.114.165,26.0,1022.22,11.43,684.63,68775.01,-74.5
326732,SPXEGN1TGSB2IKT9 | 1734139776,SPXEGN1TGSB2IKT9,2024-12-14 10:29:36,210.99.114.165,26.01,1022.21,11.44,694.62,70885.91,-74.5
326716,SPXEGN1TGSB2IKT9 | 1734139601,SPXEGN1TGSB2IKT9,2024-12-14 10:26:41,210.99.114.165,26.01,1022.2,11.44,688.88,69668.39,-74.25
326675,SPXEGN1TGSB2IKT9 | 1734139157,SPXEGN1TGSB2IKT9,2024-12-14 10:19:17,210.99.114.165,26.01,1022.3,11.45,690.3,69969.88,-74.99
326628,SPXEGN1TGSB2IKT9 | 1734138593,SPXEGN1TGSB2IKT9,2024-12-14 10:09:53,210.99.114.165,26.01,1022.26,11.45,689.59,69818.84,-74.75
326571,SPXEGN1TGSB2IKT9 | 1734137976,SPXEGN1TGSB2IKT9,2024-12-14 09:59:36,210.99.114.165,26.01,1022.14,11.46,691.02,70121.28,-73.75
326515,SPXEGN1TGSB2IKT9 | 1734137362,SPXEGN1TGSB2IKT9,2024-12-14 09:49:22,210.99.114.165,26.01,1022.07,11.47,684.63,68775.01,-73.34
326463,SPXEGN1TGSB2IKT9 | 1734136786,SPXEGN1TGSB2IKT9,2024-12-14 09:39:46,210.99.114.165,25.99,1021.95,11.47,691.02,70121.28,-72.35
326407,SPXEGN1TGSB2IKT9 | 1734136172,SPXEGN1TGSB2IKT9,2024-12-14 09:29:32,210.99.114.165,25.98,1021.92,11.43,686.04,69070.98,-72.02
